,Unnamed: 0,speech,word_count,sentence_count,average_words,average_syl_per_word,flesch_kincaid_score,flesch_kincaid_grade_level,total_gendered_terms,female_gendered_terms,male_gendered_terms,terms_of_equality,terms_for_race,terms_for_religion,political_party,president,time_period,year
883,883,<_io.TextIOWrapper name='corpus/trump/trump_speeches_002.txt' mode='rt' encoding='cp1252'>,12655,1137,12.053649956024628,1.3803239826155669,77.82513636535808,5.398746477713292,131,17,114,2,15,2,10.0,trump,11.0,2020
884,884,<_io.TextIOWrapper name='corpus/trump/trump_speeches_003.txt' mode='rt' encoding='cp1252'>,2909,194,15.762886597938143,1.569611550360949,58.04653294255653,9.078942067455074,16,4,12,0,1,3,10.0,trump,11.0,2020
885,885,<_io.TextIOWrapper name='corpus/trump/trump_speeches_004.txt' mode='rt' encoding='cp1252'>,811,58,14.655172413793107,1.6140567200986438,55.41080147965477,9.171386538543306,4,1,3,0,1,0,10.0,trump,11.0,2020
886,886,<_io.TextIOWrapper name='corpus/trump/trump_speeches_005.txt' mode='rt' encoding='cp1252'>,12342,904,14.224557522123892,1.4904391508669583,66.3059219516996,7.544759413858429,61,2,59,0,12,0,10.0,trump,11.0,2020
887,887,<_io.TextIOWrapper name='corpus/trump/trump_speeches_006.txt' mode='rt' encoding='cp1252'>,9729,752,13.658244680851064,1.5073491622982835,65.4501425185014,7.523435540651661,23,3,20,0,3,0,10.0,trump,11.0,2020
888,888,<_io.TextIOWrapper name='corpus/trump/trump_speeches_007.txt' mode='rt' encoding='cp1252'>,26224,1908,14.34329140461216,1.4670912141549726,68.160642506808,7.315559974827419,119,8,111,1,17,0,10.0,trump,11.0,2020
889,889,<_io.TextIOWrapper name='corpus/trump/trump_speeches_008.txt' mode='rt' encoding='cp1252'>,12344,1075,12.135813953488373,1.5061568373298768,67.09628039910173,6.915618122353012,30,7,23,0,13,0,10.0,trump,11.0,2020
890,890,<_io.TextIOWrapper name='corpus/trump/trump_speeches_009.txt' mode='rt' encoding='cp1252'>,1281,76,16.855263157894736,1.7244340359094457,43.839788456797756,11.331874255310408,0,0,0,0,1,1,10.0,trump,11.0,2020
891,891,<_io.TextIOWrapper name='corpus/trump/trump_speeches_010.txt' mode='rt' encoding='cp1252'>,9815,1102,9.7486388384755,1.3295975547631176,84.45617844598766,3.901220293210233,204,43,161,0,0,1,10.0,trump,11.0,2020
892,892,<_io.TextIOWrapper name='corpus/trump/trump_speeches_011.txt' mode='rt' encoding='cp1252'>,6349,550,12.303636363636365,1.666246653016223,53.382342245736616,8.870128687409615,78,20,58,4,7,6,10.0,trump,11.0,2020
893,893,<_io.TextIOWrapper name='corpus/trump/trump_speeches_012.txt' mode='rt' encoding='cp1252'>,1536,124,13.07258064516129,1.54296875,63.03117439516129,7.715337701612903,4,3,1,0,1,2,10.0,trump,11.0,2020
894,894,<_io.TextIOWrapper name='corpus/trump/trump_speeches_013.txt' mode='rt' encoding='cp1252'>,1059,71,14.915492957746476,1.6591123701605288,51.33486813230662,9.80456822141537,5,1,4,0,0,1,10.0,trump,11.0,2020
895,895,<_io.TextIOWrapper name='corpus/trump/trump_speeches_014.txt' mode='rt' encoding='cp1252'>,536,37,14.432432432432432,1.7276119402985075,46.03011093182735,10.424469544171039,3,0,3,0,0,1,10.0,trump,11.0,2020
896,896,<_io.TextIOWrapper name='corpus/trump/trump_speeches_015.txt' mode='rt' encoding='cp1252'>,752,45,17.355555555555554,1.6050531914893618,53.43161111111112,10.118294326241136,17,1,16,0,0,0,10.0,trump,11.0,2019
897,897,<_io.TextIOWrapper name='corpus/trump/trump_speeches_016.txt' mode='rt' encoding='cp1252'>,7181,574,13.170731707317074,1.4230608550341175,73.07575898118681,6.338703455256248,50,3,47,0,5,0,10.0,trump,11.0,2019
898,898,<_io.TextIOWrapper name='corpus/trump/trump_speeches_017.txt' mode='rt' encoding='cp1252'>,3853,232,17.20258620689655,1.6789514663898262,47.33508094342074,10.930635924089604,7,5,2,0,5,3,10.0,trump,11.0,2019
899,899,<_io.TextIOWrapper name='corpus/trump/trump_speeches_018.txt' mode='rt' encoding='cp1252'>,9002,807,11.76456009913259,1.3622528327038437,79.64738185263526,5.072761864567067,65,20,45,1,1,0,10.0,trump,11.0,2019
900,900,<_io.TextIOWrapper name='corpus/trump/trump_speeches_019.txt' mode='rt' encoding='cp1252'>,8,1,7.0,2.0,30.530000000000033,10.740000000000002,0,0,0,0,0,0,10.0,trump,11.0,2019
901,901,<_io.TextIOWrapper name='corpus/trump/trump_speeches_020.txt' mode='rt' encoding='cp1252'>,1525,89,17.213483146067414,1.6340983606557378,51.11859329526618,10.405619082704,1,1,0,0,1,1,10.0,trump,11.0,2019
902,902,<_io.TextIOWrapper name='corpus/trump/trump_speeches_021.txt' mode='rt' encoding='cp1252'>,3622,227,16.51101321585903,1.6435670900055217,51.03054577143596,10.24338681625018,2,0,2,0,5,2,10.0,trump,11.0,2018
903,903,<_io.TextIOWrapper name='corpus/trump/trump_speeches_022.txt' mode='rt' encoding='cp1252'>,5979,683,9.566617862371887,1.4761665830406423,72.24118994445422,5.559746646204619,27,5,22,0,8,4,10.0,trump,11.0,2018
904,904,<_io.TextIOWrapper name='corpus/trump/trump_speeches_023.txt' mode='rt' encoding='cp1252'>,4928,463,11.434125269978402,1.4837662337662338,69.70273947434856,6.377750413733139,24,1,23,0,2,2,10.0,trump,11.0,2018
905,905,<_io.TextIOWrapper name='corpus/trump/trump_speeches_024.txt' mode='rt' encoding='cp1252'>,9984,1035,10.481159420289854,1.4008413461538465,77.68544530379043,5.027580058528429,80,26,54,0,2,2,10.0,trump,11.0,2018
906,906,<_io.TextIOWrapper name='corpus/trump/trump_speeches_025.txt' mode='rt' encoding='cp1252'>,709,40,18.25,1.5133991537376588,60.2776815937941,9.385610014104378,1,0,1,0,0,1,10.0,trump,11.0,2018
907,907,<_io.TextIOWrapper name='corpus/trump/trump_speeches_026.txt' mode='rt' encoding='cp1252'>,5471,475,12.32,1.4474501919210383,71.87591376348018,6.294712264668252,30,2,28,0,3,1,10.0,trump,11.0,2018
908,908,<_io.TextIOWrapper name='corpus/trump/trump_speeches_027.txt' mode='rt' encoding='cp1252'>,5113,323,16.352941176470587,1.5969098376686877,55.13819243911141,9.631183143314043,61,11,50,0,3,3,10.0,trump,11.0,2018
909,909,<_io.TextIOWrapper name='corpus/trump/trump_speeches_028.txt' mode='rt' encoding='cp1252'>,3689,264,14.643939393939394,1.5624830577392248,59.78533483041309,8.558436444959217,6,3,3,0,3,1,10.0,trump,11.0,2018
910,910,<_io.TextIOWrapper name='corpus/trump/trump_speeches_029.txt' mode='rt' encoding='cp1252'>,3046,222,14.4009009009009,1.6657912015758372,51.29214993226978,9.682687529946232,4,2,2,1,0,0,10.0,trump,11.0,2017
911,911,<_io.TextIOWrapper name='corpus/trump/trump_speeches_030.txt' mode='rt' encoding='cp1252'>,4574,219,21.433789954337897,1.629427197201574,47.2301623130939,11.99641900917036,15,7,8,0,3,4,10.0,trump,11.0,2017
912,912,<_io.TextIOWrapper name='corpus/trump/trump_speeches_031.txt' mode='rt' encoding='cp1252'>,4268,345,12.759420289855072,1.4093252108716026,74.65527556605956,6.016211401328392,87,3,84,0,1,5,10.0,trump,11.0,2017
913,913,<_io.TextIOWrapper name='corpus/trump/trump_speeches_032.txt' mode='rt' encoding='cp1252'>,2444,218,12.027522935779814,1.5106382978723405,66.8270642201835,6.926265859847749,6,0,6,0,1,2,10.0,trump,11.0,2017
914,914,<_io.TextIOWrapper name='corpus/trump/trump_speeches_033.txt' mode='rt' encoding='cp1252'>,4788,260,18.51153846153846,1.5614035087719298,55.95105161943322,10.054061403508772,34,15,19,0,5,4,10.0,trump,11.0,2017
915,915,<_io.TextIOWrapper name='corpus/trump/trump_speeches_034.txt' mode='rt' encoding='cp1252'>,1449,90,16.244444444444444,1.5396825396825398,60.089746031746024,8.913587301587302,4,2,2,0,1,2,10.0,trump,11.0,2017
916,916,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_000.txt' mode='rt' encoding='cp1252'>,5995,165,37.13333333333333,1.636864053377815,30.665967750903548,18.20699582985822,18,1,17,2,2,0,3.0,tyler,3.0,1841
917,917,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_001.txt' mode='rt' encoding='cp1252'>,1681,42,40.76190476190476,1.6745984533016065,23.790637517350802,20.067404606101814,16,0,16,0,0,0,3.0,tyler,3.0,1841
918,918,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_002.txt' mode='rt' encoding='cp1252'>,2526,61,42.213114754098356,1.6441013460015836,24.897714652856198,20.273510636917056,2,0,2,1,1,0,3.0,tyler,3.0,1841
919,919,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_003.txt' mode='rt' encoding='cp1252'>,2281,63,37.047619047619044,1.6396317404647085,30.518821423352364,18.206225966054987,7,0,7,0,0,0,3.0,tyler,3.0,1841
920,920,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_004.txt' mode='rt' encoding='cp1252'>,8246,211,39.82938388625593,1.6511035653650254,26.724813725569106,19.42648178694711,30,5,25,2,5,0,3.0,tyler,3.0,1841
921,921,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_005.txt' mode='rt' encoding='cp1252'>,2575,57,45.89473684210525,1.6442718446601945,21.14644404701073,21.711355135411342,5,0,5,2,0,0,3.0,tyler,3.0,1842
922,922,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_006.txt' mode='rt' encoding='cp1252'>,703,15,47.46666666666667,1.67425320056899,17.01451256519681,22.678187766714085,4,0,4,0,2,0,3.0,tyler,3.0,1842
923,923,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_007.txt' mode='rt' encoding='cp1252'>,3233,74,44.25675675675675,1.6325394370553663,23.8015555170079,20.934100492388467,8,0,8,0,0,0,3.0,tyler,3.0,1842
924,924,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_008.txt' mode='rt' encoding='cp1252'>,8407,211,40.65402843601896,1.6458903294873317,26.32883926281252,19.686576977997905,34,2,32,3,6,0,3.0,tyler,3.0,1842
925,925,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_009.txt' mode='rt' encoding='cp1252'>,665,20,33.75,1.6842105263157894,30.09453947368425,17.446184210526315,8,7,1,0,1,0,3.0,tyler,3.0,1842
926,926,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_010.txt' mode='rt' encoding='cp1252'>,8176,379,22.147757255936675,1.586839530332681,50.108402119079464,11.772331787740944,29,6,23,1,7,0,3.0,tyler,3.0,1842
927,927,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_011.txt' mode='rt' encoding='cp1252'>,8034,197,41.55329949238579,1.6582026387851632,24.374457774003645,20.18257793969538,41,23,18,6,3,0,3.0,tyler,3.0,1843
928,928,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_012.txt' mode='rt' encoding='cp1252'>,1619,41,40.195121951219505,1.6738727609635575,24.42731564199525,19.837796140345596,0,0,0,0,1,0,3.0,tyler,3.0,1844
929,929,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_013.txt' mode='rt' encoding='cp1252'>,1496,33,45.87878787878788,1.6898395721925137,17.307602495543676,22.242834224598926,2,1,1,2,3,0,3.0,tyler,3.0,1842
930,930,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_014.txt' mode='rt' encoding='cp1252'>,1968,36,55.5,1.6712398373983741,9.115609756097571,25.775630081300807,26,13,13,1,1,0,3.0,tyler,3.0,1844
931,931,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_015.txt' mode='rt' encoding='cp1252'>,1770,35,51.31428571428572,1.7141242937853107,9.736084745762724,24.64923809523809,45,43,2,0,1,0,3.0,tyler,3.0,1844
932,932,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_016.txt' mode='rt' encoding='cp1252'>,1097,23,48.26086956521739,1.6171376481312671,21.040372359399182,22.313963378383736,15,11,4,0,3,0,3.0,tyler,3.0,1845
933,933,<_io.TextIOWrapper name='corpus/tyler/tyler_speeches_017.txt' mode='rt' encoding='cp1252'>,9319,268,35.59701492537314,1.6658439746753944,29.77362959320791,17.949794722065178,57,43,14,0,3,0,3.0,tyler,3.0,1844
934,934,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_000.txt' mode='rt' encoding='cp1252'>,11734,297,40.24915824915825,1.6650758479631842,25.11668763941904,19.755066723137293,18,1,17,7,0,0,5.0,vanburen,2.0,1837
935,935,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_001.txt' mode='rt' encoding='cp1252'>,3831,93,42.13978494623656,1.7118245888801882,19.242758060305988,21.04404627781848,19,2,17,4,0,0,5.0,vanburen,2.0,1837
936,936,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_002.txt' mode='rt' encoding='cp1252'>,399,7,56.714285714285715,1.7393483709273183,2.1211278195488887,27.052882205513786,0,0,0,0,0,0,5.0,vanburen,2.0,1838
937,937,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_003.txt' mode='rt' encoding='cp1252'>,11443,282,41.56737588652482,1.6758717119636461,22.865366643052912,20.396562796915703,24,2,22,4,6,0,5.0,vanburen,2.0,1837
938,938,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_004.txt' mode='rt' encoding='cp1252'>,521,9,57.33333333333334,1.7332053742802302,2.012492002559213,27.22182341650673,4,0,4,0,0,0,5.0,vanburen,2.0,1838
939,939,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_005.txt' mode='rt' encoding='cp1252'>,11483,269,43.6728624535316,1.7021684228860054,18.503596033509385,21.528003746932193,22,1,21,3,20,1,5.0,vanburen,2.0,1838
940,940,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_006.txt' mode='rt' encoding='cp1252'>,2110,40,53.375,1.6668246445497632,11.646010071090073,24.894780805687212,24,11,13,0,0,0,5.0,vanburen,2.0,1839
941,941,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_007.txt' mode='rt' encoding='cp1252'>,13424,341,40.35777126099707,1.6542759237187128,25.920119023484894,19.66998669166967,23,6,17,2,2,0,5.0,vanburen,2.0,1839
942,942,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_008.txt' mode='rt' encoding='cp1252'>,9016,182,50.21978021978022,1.7106255545696543,11.143001160330355,24.181095829636213,15,0,15,1,8,0,5.0,vanburen,3.0,1840
943,943,<_io.TextIOWrapper name='corpus/vanburen/vanburen_speeches_009.txt' mode='rt' encoding='cp1252'>,880,35,25.57142857142857,1.6625,40.23249999999999,14.00035714285715,14,13,1,0,0,0,5.0,vanburen,3.0,1841
944,944,<_io.TextIOWrapper name='corpus/washington/washington_speeches_000.txt' mode='rt' encoding='cp1252'>,1436,26,56.03846153846154,1.7047353760445685,5.735348725091085,26.38087743732591,9,1,8,1,0,0,0.0,washington,0.0,1789
945,945,<_io.TextIOWrapper name='corpus/washington/washington_speeches_001.txt' mode='rt' encoding='cp1252'>,1408,41,35.26829268292683,1.6484375,31.579870426829306,17.616196646341468,2,0,2,0,0,1,0.0,washington,0.0,1790
946,946,<_io.TextIOWrapper name='corpus/washington/washington_speeches_002.txt' mode='rt' encoding='cp1252'>,1413,52,28.115384615384613,1.5102618542108988,50.52973174914258,13.196089879688609,11,0,11,0,5,0,0.0,washington,0.0,1790
947,947,<_io.TextIOWrapper name='corpus/washington/washington_speeches_003.txt' mode='rt' encoding='cp1252'>,854,22,39.18181818181818,1.7540983606557377,18.668733233979143,20.389269746646796,0,0,0,0,0,0,0.0,washington,0.0,1790
948,948,<_io.TextIOWrapper name='corpus/washington/washington_speeches_004.txt' mode='rt' encoding='cp1252'>,439,6,73.33333333333333,1.601366742596811,-3.073959757023516,31.906127562642368,9,0,9,0,0,1,0.0,washington,0.0,1789
949,949,<_io.TextIOWrapper name='corpus/washington/washington_speeches_005.txt' mode='rt' encoding='cp1252'>,2363,66,36.75757575757576,1.6716038933559034,28.10837122815118,18.470380487054204,4,0,4,1,3,0,0.0,washington,0.0,1792
950,950,<_io.TextIOWrapper name='corpus/washington/washington_speeches_006.txt' mode='rt' encoding='cp1252'>,164,5,33.4,1.8292682926829267,18.17790243902442,19.02136585365854,0,0,0,0,0,0,0.0,washington,0.0,1792
951,951,<_io.TextIOWrapper name='corpus/washington/washington_speeches_007.txt' mode='rt' encoding='cp1252'>,2267,59,39.3728813559322,1.7326863696515218,20.286258551210093,20.21112289070152,0,0,0,0,1,1,0.0,washington,0.0,1791
952,952,<_io.TextIOWrapper name='corpus/washington/washington_speeches_008.txt' mode='rt' encoding='cp1252'>,199,3,66.66666666666667,1.7537688442211057,-9.200510887772168,31.104472361809048,0,0,0,0,0,0,0.0,washington,0.0,1792
953,953,<_io.TextIOWrapper name='corpus/washington/washington_speeches_009.txt' mode='rt' encoding='cp1252'>,141,5,28.2,1.7304964539007093,31.81200000000001,15.827858156028373,0,0,0,0,0,0,0.0,washington,0.0,1793
954,954,<_io.TextIOWrapper name='corpus/washington/washington_speeches_010.txt' mode='rt' encoding='cp1252'>,1976,56,35.839285714285715,1.6558704453441295,30.371485323886642,17.92659268363216,3,0,3,3,1,0,0.0,washington,0.0,1793
955,955,<_io.TextIOWrapper name='corpus/washington/washington_speeches_011.txt' mode='rt' encoding='cp1252'>,243,3,81.0,1.6790123456790125,-17.424444444444404,35.81234567901234,0,0,0,0,0,0,0.0,washington,0.0,1793
956,956,<_io.TextIOWrapper name='corpus/washington/washington_speeches_012.txt' mode='rt' encoding='cp1252'>,1301,8,161.875,1.7132974634896234,-102.41309041122213,67.75816006917756,8,0,8,0,0,0,0.0,washington,0.0,1794
957,957,<_io.TextIOWrapper name='corpus/washington/washington_speeches_013.txt' mode='rt' encoding='cp1252'>,659,4,165.0,1.7450682852807284,-108.2727769347496,69.3518057663126,1,0,1,0,0,0,0.0,washington,0.0,1794
958,958,<_io.TextIOWrapper name='corpus/washington/washington_speeches_014.txt' mode='rt' encoding='cp1252'>,2929,80,37.575,1.699214749061113,24.94280722942989,19.114984038921143,15,0,15,0,1,0,0.0,washington,0.0,1794
959,959,<_io.TextIOWrapper name='corpus/washington/washington_speeches_015.txt' mode='rt' encoding='cp1252'>,391,2,195.0,1.7263427109974423,-137.13859335038362,80.83084398976982,0,0,0,0,0,0,0.0,washington,0.0,1795
960,960,<_io.TextIOWrapper name='corpus/washington/washington_speeches_016.txt' mode='rt' encoding='cp1252'>,1986,51,39.431372549019606,1.7230614300100704,21.04115988389316,20.12036016823648,6,1,5,1,1,0,0.0,washington,0.0,1795
961,961,<_io.TextIOWrapper name='corpus/washington/washington_speeches_017.txt' mode='rt' encoding='cp1252'>,6068,164,37.689024390243894,1.6984179301252469,24.89448335530656,19.150051087673038,14,3,11,3,3,2,0.0,washington,0.0,1796
962,962,<_io.TextIOWrapper name='corpus/washington/washington_speeches_018.txt' mode='rt' encoding='cp1252'>,1082,21,52.33333333333334,1.6737523105360443,12.117221195317313,24.570277264325323,1,0,1,2,0,0,0.0,washington,0.0,1796
963,963,<_io.TextIOWrapper name='corpus/washington/washington_speeches_019.txt' mode='rt' encoding='cp1252'>,1610,65,25.353846153846153,1.4260869565217391,60.453889632107035,11.125826086956526,26,3,23,0,11,0,0.0,washington,0.0,1796
964,964,<_io.TextIOWrapper name='corpus/washington/washington_speeches_020.txt' mode='rt' encoding='cp1252'>,2872,77,38.259740259740255,1.701949860724234,24.016405419093445,19.414307057844674,8,0,8,0,1,3,0.0,washington,0.0,1796
965,965,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_000.txt' mode='rt' encoding='cp1252'>,1705,65,27.03076923076923,1.5067448680351907,51.928153394992115,12.73158944281525,10,4,6,1,0,1,7.0,wilson,6.0,1913
966,966,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_001.txt' mode='rt' encoding='cp1252'>,1167,40,29.925,1.5372750642673525,46.407654562981996,14.220595758354756,5,0,5,0,0,0,7.0,wilson,6.0,1913
967,967,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_002.txt' mode='rt' encoding='cp1252'>,1191,42,29.142857142857146,1.5146935348446684,49.11192695214107,13.649097996881373,9,0,9,0,0,0,7.0,wilson,6.0,1913
968,968,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_003.txt' mode='rt' encoding='cp1252'>,1263,43,30.11627906976744,1.3919239904988123,58.51020714798653,12.580051925095288,7,0,7,0,1,1,7.0,wilson,6.0,1913
969,969,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_004.txt' mode='rt' encoding='cp1252'>,3559,109,33.42201834862385,1.5878055633604946,38.583300715848964,16.180692803617138,28,6,22,1,2,0,7.0,wilson,6.0,1913
970,970,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_005.txt' mode='rt' encoding='cp1252'>,1951,65,30.76923076923077,1.4689902614044081,51.327654654417884,13.744085084572012,55,0,55,3,1,0,7.0,wilson,6.0,1913
971,971,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_006.txt' mode='rt' encoding='cp1252'>,1312,44,30.54545454545455,1.580030487804878,42.16078436807098,14.967087028824835,19,2,17,0,0,0,7.0,wilson,6.0,1914
972,972,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_007.txt' mode='rt' encoding='cp1252'>,946,38,25.63157894736842,1.4799154334038056,55.6181017024591,11.869317903638592,27,1,26,0,0,0,7.0,wilson,6.0,1914
973,973,<_io.TextIOWrapper name='corpus/wilson/wilson_speeches_008.txt' mode='rt' encoding='cp1252'>,3223,111,29.83783783783784,1.4861929878994726,50.817667818299206,13.583834013970534,46,3,43,0,1,1,7.0,wilson,6.0,1914
