,speech,word_count,sentence_count,average_words,average_syl_per_word,flesch_kincaid_score,flesch_kincaid_grade_level,total_gendered_terms,female_gendered_terms,male_gendered_terms,terms_of_equality,terms_for_race,terms_for_religion,political_party,president,time_period
616,<_io.TextIOWrapper name='corpus/madison/madison_speeches_007.txt' mode='rt' encoding='cp1252'>,2862,56,52.05357142857143,1.705101327742837,9.749052672955997,24.831088524508335,33,28,5,0,0,0,2.0,madison,1.0
617,<_io.TextIOWrapper name='corpus/madison/madison_speeches_008.txt' mode='rt' encoding='cp1252'>,300,6,49.333333333333336,1.7033333333333334,12.65966666666668,23.749333333333336,0,0,0,0,0,0,2.0,madison,1.0
618,<_io.TextIOWrapper name='corpus/madison/madison_speeches_009.txt' mode='rt' encoding='cp1252'>,1216,32,38.9375,1.6414473684210527,28.446990131578985,18.964703947368424,1,0,1,1,1,0,2.0,madison,1.0
619,<_io.TextIOWrapper name='corpus/madison/madison_speeches_010.txt' mode='rt' encoding='cp1252'>,3247,90,37.044444444444444,1.6846319679704342,26.715024398590202,18.735990555384458,18,1,17,2,1,1,2.0,madison,1.0
620,<_io.TextIOWrapper name='corpus/madison/madison_speeches_011.txt' mode='rt' encoding='cp1252'>,318,7,46.0,1.6666666666666667,19.14500000000001,22.01666666666667,11,0,11,0,0,2,2.0,madison,1.0
621,<_io.TextIOWrapper name='corpus/madison/madison_speeches_012.txt' mode='rt' encoding='cp1252'>,2096,48,44.604166666666664,1.6483778625954197,22.109003657760866,21.256483778625952,9,0,9,2,0,0,2.0,madison,1.0
622,<_io.TextIOWrapper name='corpus/madison/madison_speeches_013.txt' mode='rt' encoding='cp1252'>,809,8,101.5,1.6093943139678615,-32.342258961681054,42.98585290482076,20,0,20,0,0,2,2.0,madison,1.0
623,<_io.TextIOWrapper name='corpus/madison/madison_speeches_014.txt' mode='rt' encoding='cp1252'>,3263,72,46.291666666666664,1.6711615078148943,18.468694772193288,22.183455792215756,14,2,12,0,4,0,2.0,madison,1.0
624,<_io.TextIOWrapper name='corpus/madison/madison_speeches_015.txt' mode='rt' encoding='cp1252'>,702,11,64.54545454545455,1.7478632478632479,-6.54786713286714,30.2075135975136,3,0,3,0,0,0,2.0,madison,1.0
625,<_io.TextIOWrapper name='corpus/madison/madison_speeches_016.txt' mode='rt' encoding='cp1252'>,2117,51,42.470588235294116,1.6551724137931034,23.69976673427996,20.504563894523326,42,5,37,0,0,0,2.0,madison,1.0
626,<_io.TextIOWrapper name='corpus/madison/madison_speeches_017.txt' mode='rt' encoding='cp1252'>,840,11,77.0909090909091,1.7107142857142856,-16.13870129870125,34.66188311688312,3,0,3,0,0,0,2.0,madison,1.0
627,<_io.TextIOWrapper name='corpus/madison/madison_speeches_018.txt' mode='rt' encoding='cp1252'>,3164,54,59.53703703703704,1.7414664981036663,-0.9231583321627284,28.178749122067703,10,1,9,2,1,0,2.0,madison,1.0
628,<_io.TextIOWrapper name='corpus/madison/madison_speeches_019.txt' mode='rt' encoding='cp1252'>,1286,24,54.458333333333336,1.6469673405909797,12.226354652669812,25.082964618973566,0,0,0,0,0,0,2.0,madison,1.0
629,<_io.TextIOWrapper name='corpus/madison/madison_speeches_020.txt' mode='rt' encoding='cp1252'>,824,14,59.642857142857146,1.7305825242718447,-0.10978155339802242,28.091588072122054,0,0,0,0,0,0,2.0,madison,1.0
630,<_io.TextIOWrapper name='corpus/madison/madison_speeches_021.txt' mode='rt' encoding='cp1252'>,3371,73,47.15068493150685,1.697715811331949,15.350297155837666,22.831813697004673,10,0,10,3,1,2,2.0,madison,1.0
631,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_000.txt' mode='rt' encoding='cp1252'>,3963,131,31.106870229007633,1.668937673479687,34.069399541175756,16.235143936373287,4,0,4,1,0,1,8.0,mckinley,5.0
632,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_001.txt' mode='rt' encoding='cp1252'>,583,21,28.142857142857142,1.653516295025729,38.38252144082335,14.89720656701789,1,0,1,1,0,0,8.0,mckinley,5.0
633,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_002.txt' mode='rt' encoding='cp1252'>,984,63,16.444444444444443,1.6209349593495934,53.012791327913305,9.950365853658539,0,0,0,0,0,0,8.0,mckinley,5.0
634,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_003.txt' mode='rt' encoding='cp1252'>,222,9,24.88888888888889,1.6981981981981982,37.90521021021024,14.155405405405407,1,0,1,0,0,0,8.0,mckinley,5.0
635,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_004.txt' mode='rt' encoding='cp1252'>,12117,385,32.212987012987014,1.6707931006024594,32.789721870850116,16.68842352217396,46,13,33,7,16,0,8.0,mckinley,5.0
636,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_005.txt' mode='rt' encoding='cp1252'>,329,9,36.111111111111114,1.7234042553191489,24.382222222222254,18.829503546099293,1,0,1,0,0,0,8.0,mckinley,5.0
637,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_006.txt' mode='rt' encoding='cp1252'>,453,10,45.0,1.6158940397350994,24.455364238410624,21.027549668874176,4,4,0,0,0,0,8.0,mckinley,5.0
638,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_007.txt' mode='rt' encoding='cp1252'>,20215,656,31.50609756097561,1.7133316843927777,29.9084504759808,16.914691924615273,73,10,63,2,5,0,8.0,mckinley,5.0
639,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_008.txt' mode='rt' encoding='cp1252'>,5836,163,36.31288343558282,1.6953392734749828,26.551720776899913,18.577027966882095,7,3,4,0,1,1,8.0,mckinley,5.0
640,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_009.txt' mode='rt' encoding='cp1252'>,2222,98,23.53061224489796,1.6885688568856885,40.09850327889936,13.51205128676133,1,0,1,2,2,1,8.0,mckinley,6.0
641,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_010.txt' mode='rt' encoding='cp1252'>,2024,78,26.58974358974359,1.6709486166007905,38.484157291983394,14.497193675889331,2,2,0,2,1,0,8.0,mckinley,6.0
642,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_011.txt' mode='rt' encoding='cp1252'>,19147,660,29.62272727272727,1.7224108215386222,31.051976316014418,16.28731133051938,36,5,31,8,11,5,8.0,mckinley,6.0
643,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_012.txt' mode='rt' encoding='cp1252'>,22824,742,31.454177897574123,1.7227917981072556,29.160823314088447,17.006072597719527,91,24,67,7,18,1,8.0,mckinley,5.0
644,<_io.TextIOWrapper name='corpus/mckinley/mckinley_speeches_013.txt' mode='rt' encoding='cp1252'>,2201,101,22.574257425742573,1.6456156292594275,44.70304647752374,12.632224821300849,7,1,6,0,0,2,8.0,mckinley,6.0
645,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_000.txt' mode='rt' encoding='cp1252'>,4441,133,34.05263157894737,1.6298131051564964,34.389390251128845,16.92232095663613,4,1,3,4,7,0,2.0,monroe,1.0
646,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_001.txt' mode='rt' encoding='cp1252'>,3373,112,31.089285714285715,1.6380077082715683,36.70392288022535,15.863312386175938,13,0,13,3,1,0,2.0,monroe,1.0
647,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_002.txt' mode='rt' encoding='cp1252'>,4708,130,37.184615384615384,1.6278674596431606,31.37502829880401,18.1208360237893,34,8,26,1,3,8,2.0,monroe,1.0
648,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_003.txt' mode='rt' encoding='cp1252'>,4382,119,37.773109243697476,1.6720675490643542,27.038379466802724,18.8719096840014,30,20,10,1,4,0,2.0,monroe,1.0
649,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_004.txt' mode='rt' encoding='cp1252'>,3452,88,40.125,1.627172653534183,28.44931851100816,19.25938731170336,3,0,3,2,1,1,2.0,monroe,2.0
650,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_005.txt' mode='rt' encoding='cp1252'>,4467,133,34.556390977443606,1.617416610700694,34.92681789261607,16.9725084874712,10,0,10,7,2,0,2.0,monroe,2.0
651,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_006.txt' mode='rt' encoding='cp1252'>,4735,129,37.35658914728682,1.6361140443505808,30.50281386344477,18.285215490778715,5,2,3,10,2,0,2.0,monroe,2.0
652,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_007.txt' mode='rt' encoding='cp1252'>,5820,169,35.414201183431956,1.6257731958762887,33.34917342768256,17.405662172878667,30,14,16,4,4,2,2.0,monroe,2.0
653,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_008.txt' mode='rt' encoding='cp1252'>,6363,203,32.320197044334975,1.6515794436586515,34.30637906647809,16.503514282462728,20,2,18,3,7,0,2.0,monroe,2.0
654,<_io.TextIOWrapper name='corpus/monroe/monroe_speeches_009.txt' mode='rt' encoding='cp1252'>,8417,257,33.431906614785994,1.6224307948200072,35.64396954421963,16.593126958642625,28,2,26,6,6,0,2.0,monroe,2.0
655,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_000.txt' mode='rt' encoding='cp1252'>,3581,164,22.25609756097561,1.5649259983244903,51.85232151735789,11.556004829009478,3,2,1,0,3,0,10.0,nixon,9.0
656,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_001.txt' mode='rt' encoding='cp1252'>,4686,249,19.461847389558233,1.4022620571916347,68.44985486118611,8.546812756788999,76,11,65,0,3,1,7.0,nixon,8.0
657,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_002.txt' mode='rt' encoding='cp1252'>,2110,106,20.160377358490567,1.4440758293838862,64.20340181525532,9.312641956541182,12,1,11,2,3,3,10.0,nixon,9.0
658,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_003.txt' mode='rt' encoding='cp1252'>,4609,226,20.942477876106196,1.5569537860707312,53.860094654168364,10.949621047316047,16,0,16,0,3,1,10.0,nixon,9.0
659,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_004.txt' mode='rt' encoding='cp1252'>,4499,201,23.35820895522388,1.5298955323405201,53.697255874439776,11.57246877415545,8,0,8,2,3,1,10.0,nixon,9.0
660,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_005.txt' mode='rt' encoding='cp1252'>,2732,130,21.546153846153846,1.6109077598828696,48.68285736006311,11.82171156661786,13,0,13,0,1,0,10.0,nixon,9.0
661,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_006.txt' mode='rt' encoding='cp1252'>,4591,194,24.644329896907216,1.5282073622304508,52.53466230994306,12.054135534113136,12,1,11,2,2,0,10.0,nixon,9.0
662,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_007.txt' mode='rt' encoding='cp1252'>,2611,114,23.517543859649123,1.5193412485637687,54.42842335396131,11.510068838315629,12,2,10,0,1,0,10.0,nixon,9.0
663,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_008.txt' mode='rt' encoding='cp1252'>,282,13,22.0,1.7092198581560283,39.905,13.158794326241132,0,0,0,0,0,0,10.0,nixon,9.0
664,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_009.txt' mode='rt' encoding='cp1252'>,4031,178,23.629213483146067,1.5633837757380302,50.589080887169416,12.07332181213572,6,0,6,3,1,0,10.0,nixon,9.0
665,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_010.txt' mode='rt' encoding='cp1252'>,2542,130,20.03076923076923,1.6066089693154997,50.584650426677996,11.1799858379229,7,0,7,0,0,0,10.0,nixon,9.0
666,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_011.txt' mode='rt' encoding='cp1252'>,2244,119,19.445378151260503,1.5784313725490196,53.56264705882356,10.619187675070027,8,1,7,0,0,0,10.0,nixon,9.0
667,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_012.txt' mode='rt' encoding='cp1252'>,714,16,44.875,1.427170868347339,40.54821953781514,18.751866246498597,10,2,8,1,0,0,10.0,nixon,9.0
668,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_013.txt' mode='rt' encoding='cp1252'>,602,24,25.375,1.4767441860465116,56.14681686046512,11.731831395348838,3,0,3,0,1,0,10.0,nixon,9.0
669,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_014.txt' mode='rt' encoding='cp1252'>,1791,70,25.82857142857143,1.5142378559463987,52.514477386934686,12.351149557310361,8,0,8,1,0,1,10.0,nixon,9.0
670,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_015.txt' mode='rt' encoding='cp1252'>,1273,55,23.563636363636363,1.4838963079340142,57.3802814396915,11.10979461543955,9,0,9,0,0,0,10.0,nixon,9.0
671,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_016.txt' mode='rt' encoding='cp1252'>,3634,153,24.254901960784313,1.5756741882223446,48.914238186193586,12.462367185729551,27,1,26,0,7,0,10.0,nixon,9.0
672,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_017.txt' mode='rt' encoding='cp1252'>,2792,111,25.63963963963964,1.5712750716332378,47.880894705593875,12.950505304731667,14,0,14,1,10,1,10.0,nixon,9.0
673,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_018.txt' mode='rt' encoding='cp1252'>,5402,231,24.16017316017316,1.4944465012958164,55.882250232798185,11.466936247758166,48,1,47,0,6,0,10.0,nixon,9.0
674,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_019.txt' mode='rt' encoding='cp1252'>,5207,213,25.070422535211268,1.5360092183599001,51.44214125351303,12.312373565379218,5,0,5,0,1,0,10.0,nixon,9.0
675,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_020.txt' mode='rt' encoding='cp1252'>,4847,209,23.69377990430622,1.5566329688467093,51.094664232697596,12.018843195070598,48,0,48,1,10,0,10.0,nixon,9.0
676,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_021.txt' mode='rt' encoding='cp1252'>,1813,61,30.098360655737704,1.4782129067843353,51.228352020471476,13.59127295579286,7,0,7,0,1,0,10.0,nixon,9.0
677,<_io.TextIOWrapper name='corpus/nixon/nixon_speeches_022.txt' mode='rt' encoding='cp1252'>,1851,101,19.02970297029703,1.303619665045921,77.23362782226361,7.214296205957712,52,18,34,0,6,1,10.0,nixon,9.0
678,<_io.TextIOWrapper name='corpus/obama/obama_speeches_000.txt' mode='rt' encoding='cp1252'>,1980,82,24.74390243902439,1.4,63.27993902439029,10.580121951219514,27,16,11,0,3,2,10.0,obama,11.0
679,<_io.TextIOWrapper name='corpus/obama/obama_speeches_001.txt' mode='rt' encoding='cp1252'>,2415,117,21.324786324786324,1.4662525879917185,61.14537293624251,10.028447204968945,11,4,7,0,1,3,9.0,obama,11.0
680,<_io.TextIOWrapper name='corpus/obama/obama_speeches_002.txt' mode='rt' encoding='cp1252'>,4706,219,22.08219178082192,1.452188695282618,61.56641172155629,10.15788139885544,61,23,38,2,0,2,10.0,obama,11.0
681,<_io.TextIOWrapper name='corpus/obama/obama_speeches_003.txt' mode='rt' encoding='cp1252'>,913,33,28.242424242424242,1.4403066812705367,56.318994158452014,12.420164293537791,33,31,2,4,0,1,9.0,obama,11.0
682,<_io.TextIOWrapper name='corpus/obama/obama_speeches_004.txt' mode='rt' encoding='cp1252'>,1534,77,20.584415584415584,1.5691003911342893,53.195925091857305,10.953306693306693,49,46,3,1,0,1,9.0,obama,11.0
683,<_io.TextIOWrapper name='corpus/obama/obama_speeches_005.txt' mode='rt' encoding='cp1252'>,2543,143,18.566433566433567,1.5497443963822257,56.88169399613366,9.937892968219355,7,2,5,0,0,0,9.0,obama,11.0
684,<_io.TextIOWrapper name='corpus/obama/obama_speeches_006.txt' mode='rt' encoding='cp1252'>,6102,291,21.701030927835053,1.5180268764339562,56.38337986193474,10.786119203776355,21,11,10,2,0,2,9.0,obama,11.0
685,<_io.TextIOWrapper name='corpus/obama/obama_speeches_007.txt' mode='rt' encoding='cp1252'>,5975,313,19.86581469648562,1.5809205020920503,52.92532360607967,10.812529656315586,22,14,8,4,10,10,9.0,obama,11.0
686,<_io.TextIOWrapper name='corpus/obama/obama_speeches_008.txt' mode='rt' encoding='cp1252'>,4655,240,20.158333333333335,1.6021482277121375,50.83255160221984,11.177099087003224,12,5,7,0,3,2,9.0,obama,11.0
687,<_io.TextIOWrapper name='corpus/obama/obama_speeches_009.txt' mode='rt' encoding='cp1252'>,7264,430,17.669767441860465,1.5260187224669604,59.799002125806794,9.308230227435715,28,16,12,3,2,2,9.0,obama,11.0
688,<_io.TextIOWrapper name='corpus/obama/obama_speeches_010.txt' mode='rt' encoding='cp1252'>,4293,214,20.785046728971963,1.5485674353598882,54.72937253864691,10.789263961545746,18,8,10,1,1,5,9.0,obama,11.0
689,<_io.TextIOWrapper name='corpus/obama/obama_speeches_011.txt' mode='rt' encoding='cp1252'>,5571,278,20.820143884892087,1.535271943995692,55.81854749479902,10.646065054257079,42,8,34,0,1,2,9.0,obama,11.0
690,<_io.TextIOWrapper name='corpus/obama/obama_speeches_012.txt' mode='rt' encoding='cp1252'>,3512,213,17.295774647887324,1.52249430523918,60.47677050915976,9.12078491449838,1,0,1,1,0,2,9.0,obama,11.0
691,<_io.TextIOWrapper name='corpus/obama/obama_speeches_013.txt' mode='rt' encoding='cp1252'>,5212,230,23.286956521739132,1.4631619339984652,59.415239514164654,10.757223864660151,11,3,8,0,3,0,9.0,obama,11.0
692,<_io.TextIOWrapper name='corpus/obama/obama_speeches_014.txt' mode='rt' encoding='cp1252'>,3579,196,19.03061224489796,1.5356244761106455,57.60509789246797,9.952307593615824,11,6,5,0,3,2,9.0,obama,11.0
693,<_io.TextIOWrapper name='corpus/obama/obama_speeches_015.txt' mode='rt' encoding='cp1252'>,4249,329,13.653495440729483,1.4429277477053424,70.90501467178764,6.76141064480754,84,83,1,0,0,2,9.0,obama,11.0
694,<_io.TextIOWrapper name='corpus/obama/obama_speeches_016.txt' mode='rt' encoding='cp1252'>,2593,149,18.174496644295303,1.567682221365214,55.76196997854319,9.996703903384692,10,4,6,0,0,2,9.0,obama,11.0
695,<_io.TextIOWrapper name='corpus/obama/obama_speeches_017.txt' mode='rt' encoding='cp1252'>,2720,137,20.583941605839417,1.5209558823529412,57.269431623014185,10.385016638042078,14,4,10,0,1,3,9.0,obama,11.0
696,<_io.TextIOWrapper name='corpus/obama/obama_speeches_018.txt' mode='rt' encoding='cp1252'>,4112,207,20.570048309178745,1.5773346303501945,52.513891238557136,11.044867478712007,13,8,5,2,3,2,9.0,obama,11.0
697,<_io.TextIOWrapper name='corpus/obama/obama_speeches_019.txt' mode='rt' encoding='cp1252'>,8573,344,25.601744186046513,1.4290213460865508,59.9540237722406,11.257132116379442,15,4,11,0,3,0,9.0,obama,11.0
698,<_io.TextIOWrapper name='corpus/obama/obama_speeches_020.txt' mode='rt' encoding='cp1252'>,2851,191,15.649214659685864,1.4636969484391442,67.12228528246726,7.784817708859393,87,51,36,0,0,1,9.0,obama,11.0
699,<_io.TextIOWrapper name='corpus/obama/obama_speeches_021.txt' mode='rt' encoding='cp1252'>,1401,75,19.333333333333332,1.5574589578872233,55.45063882940758,10.328015703069237,8,0,8,1,3,3,9.0,obama,11.0
700,<_io.TextIOWrapper name='corpus/obama/obama_speeches_022.txt' mode='rt' encoding='cp1252'>,5721,281,21.08896797153025,1.5834644292955777,51.46860679049095,11.31957777458462,40,13,27,1,7,3,9.0,obama,11.0
701,<_io.TextIOWrapper name='corpus/obama/obama_speeches_023.txt' mode='rt' encoding='cp1252'>,7071,497,15.0,1.5033234337434591,64.42883750530338,7.999216518172819,37,13,24,0,12,4,9.0,obama,11.0
702,<_io.TextIOWrapper name='corpus/obama/obama_speeches_026.txt' mode='rt' encoding='cp1252'>,976,51,19.80392156862745,1.5614754098360655,54.633199935712014,10.558939247830278,2,1,1,1,1,0,9.0,obama,11.0
703,<_io.TextIOWrapper name='corpus/obama/obama_speeches_027.txt' mode='rt' encoding='cp1252'>,4299,188,23.56382978723404,1.5243079785996743,53.961257776425015,11.586727764497432,14,7,7,0,5,1,9.0,obama,11.0
704,<_io.TextIOWrapper name='corpus/obama/obama_speeches_028.txt' mode='rt' encoding='cp1252'>,4676,341,14.463343108504398,1.4754063301967493,67.33533121022306,7.460498508638359,42,12,30,0,1,2,9.0,obama,11.0
705,<_io.TextIOWrapper name='corpus/obama/obama_speeches_029.txt' mode='rt' encoding='cp1252'>,7157,513,14.730994152046783,1.5456196730473661,61.12361659586534,8.39339986125717,26,8,18,2,3,2,9.0,obama,11.0
706,<_io.TextIOWrapper name='corpus/obama/obama_speeches_030.txt' mode='rt' encoding='cp1252'>,1708,104,17.173076923076923,1.399297423887588,71.023764862187,7.619209601873539,4,0,4,0,0,2,9.0,obama,11.0
707,<_io.TextIOWrapper name='corpus/obama/obama_speeches_031.txt' mode='rt' encoding='cp1252'>,2227,148,15.817567567567568,1.4687920969914683,66.52035751344071,7.910598095850677,11,5,6,0,4,2,9.0,obama,11.0
708,<_io.TextIOWrapper name='corpus/obama/obama_speeches_032.txt' mode='rt' encoding='cp1252'>,2146,113,19.86725663716814,1.537278657968313,56.61596004915509,10.298118252521672,12,7,5,4,0,3,9.0,obama,11.0
709,<_io.TextIOWrapper name='corpus/obama/obama_speeches_033.txt' mode='rt' encoding='cp1252'>,3086,247,13.267206477732794,1.5068049254698639,65.89308873035075,7.364508646860184,32,5,27,0,1,2,9.0,obama,11.0
710,<_io.TextIOWrapper name='corpus/obama/obama_speeches_034.txt' mode='rt' encoding='cp1252'>,6929,443,16.51918735891648,1.5501515370183288,58.92520479894918,9.144271206793707,44,32,12,4,3,2,9.0,obama,11.0
711,<_io.TextIOWrapper name='corpus/obama/obama_speeches_035.txt' mode='rt' encoding='cp1252'>,5320,277,19.895306859205775,1.4466165413533834,64.25750413940993,9.239244863060176,10,4,6,2,1,1,9.0,obama,11.0
712,<_io.TextIOWrapper name='corpus/obama/obama_speeches_036.txt' mode='rt' encoding='cp1252'>,5535,381,15.32020997375328,1.5394760614272809,61.04531207989248,8.550699414605695,15,1,14,0,16,18,9.0,obama,11.0
713,<_io.TextIOWrapper name='corpus/obama/obama_speeches_037.txt' mode='rt' encoding='cp1252'>,3287,239,14.506276150627615,1.4508670520231215,69.3677771059569,7.187678912617603,31,16,15,0,0,2,9.0,obama,11.0
714,<_io.TextIOWrapper name='corpus/obama/obama_speeches_038.txt' mode='rt' encoding='cp1252'>,2163,80,27.6875,1.4650947757743875,54.78516946948683,12.496243354137771,18,4,14,0,23,0,9.0,obama,11.0
